Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
268026,2020-09-28 13:57:59,38947654498698,fraud_Reilly and Sons,health_fitness,50.16,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,594aaf2a4813902823a021e8ecd9d4e8,1380376679,40.183726,-82.963464,0
525606,2020-12-25 12:43:58,2248348993063230,fraud_Waelchi-Wolf,kids_pets,137.75,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,f11a097dfee68baa5a63d46887ea60d4,1387975438,41.87308,-81.53742700000001,0
506130,2020-12-21 03:57:44,4302475216404898,fraud_Hermann and Sons,shopping_pos,8.59,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,1964-08-08,4e576f13f34f4b2771044e033b7e98a7,1387598264,43.067118,-94.569517,0
116397,2020-08-01 06:41:10,213125815021702,fraud_Rowe-Vandervort,grocery_net,76.86,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,2d5a3072da373feea20dc37e82e863d1,1375339270,41.980591,-74.425614,0
197548,2020-08-30 02:52:30,6547670341037171,fraud_Kunze Inc,grocery_pos,140.58,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,307252574d03d6be35ef7b2aaac6bb6d,1377831150,40.031691,-74.622348,0
120581,2020-08-02 17:51:35,583699482621,fraud_O'Connell-Ullrich,home,9.57,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,ddef23847b8d2085c9bd4eb5e88d6563,1375465895,45.141071,-88.931893,0
23550,2020-06-29 10:52:02,630425673344,"fraud_Reilly, Heaney and Cole",gas_transport,49.98,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,74d01094e21de8d07e5a9e6713b5c0f8,1372503122,37.905958,-80.581676,0
183315,2020-08-24 15:49:06,4783226709001,"fraud_Runte, Green and Emard",health_fitness,33.28,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,b5c7f937088285d8ff8534e3960a6b04,1377359346,37.974947,-99.128731,0
408849,2020-11-29 18:04:37,3560725013359375,fraud_Kulas Group,health_fitness,12.16,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,530a1a4e4559e6fcd1658ea10215baa8,1385748277,32.001861,-102.31868,0
439412,2020-12-06 16:15:36,2248735346244816,fraud_Abbott-Steuber,personal_care,11.23,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,56212d995ce21d15cbd620979da90504,1386346536,37.719722,-100.782101,0
385793,2020-11-18 21:22:02,3583635130604947,"fraud_Bins, Balistreri and Beatty",shopping_pos,4.23,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,a73d74bd97ae0a96db61959434781f4e,1384809722,40.18785,-75.14329599999999,0
327588,2020-10-25 00:32:01,30561214688470,fraud_Trantow PLC,grocery_net,59.02,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,673296d11948e09eee9c6ca6f5c7deed,1382661121,41.207438,-74.580221,0
271915,2020-09-29 18:50:53,3596217206093829,"fraud_Conroy, Balistreri and Gorczany",health_fitness,28.18,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,002b8e5c0973d933068ea1ed602c35a4,1380480653,40.237775,-91.41033,0
275202,2020-10-01 15:48:28,2235613922823698,fraud_Streich Ltd,home,20.16,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,912fa539bd2663fd50d76eeb4fa22c7f,1380642508,42.111853,-103.856808,0
89141,2020-07-21 19:59:52,4634955908138648,fraud_Wilkinson LLC,personal_care,7.08,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,90d2c7f0326a14741506a0173dce1681,1374436792,42.508324,-96.585462,0
357519,2020-11-07 00:17:42,30518206766474,fraud_Bartoletti-Wunsch,gas_transport,81.37,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,b9992e931041e864c0ed795a4c2dc271,1383783462,37.549163,-90.105239,0
506350,2020-12-21 05:05:47,4294930380592,fraud_Friesen Inc,shopping_pos,2.79,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,d85e52b178bbf4302cd74c7f7837af97,1387602347,37.710122,-80.65167,0
168208,2020-08-18 20:05:02,4102003771126577611,fraud_Leannon-Nikolaus,travel,37.12,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,602d1e916577513ae09bbc26d748a71f,1376856302,32.833102000000004,-97.157236,0
389089,2020-11-20 19:27:24,3590736522064285,"fraud_Lowe, Dietrich and Erdman",kids_pets,41.24,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,14381bf8cae05a61dcd978b1ef17137b,1384975644,33.671071999999995,-93.152854,0
338515,2020-10-29 06:16:21,4671727014157745,"fraud_Huel, Hammes and Witting",grocery_pos,147.42,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,2289cf735e61ce2f3909a5f6bdad0da5,1383027381,40.703194,-85.853096,0
176522,2020-08-22 14:14:12,38295635583927,"fraud_Durgan, Gislason and Spencer",home,38.87,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,304f4f3e23bd5a5b68ca539603fd19d5,1377180852,33.761387,-100.590997,0
300507,2020-10-12 17:13:31,5596347693144598,"fraud_Schneider, Hayes and Nikolaus",food_dining,164.29,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,96ccf9ab1f79a05cf3652cb8e3b4fee2,1381598011,29.865191,-91.01383,0
315890,2020-10-19 13:36:43,4761403817546679245,fraud_Lind-Buckridge,entertainment,11.39,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,64993d169454653e910cd3c6da0aeb51,1382189803,35.527299,-91.405533,0
486127,2020-12-16 02:17:27,2657850734909997,"fraud_Reinger, Weissnat and Strosin",food_dining,67.66,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1946-11-01,ff4dd540a835f55e583e679ce91adb31,1387160247,41.963514,-83.40411999999999,0
378098,2020-11-15 23:05:17,180094419304907,fraud_Pacocha-Bauch,shopping_pos,941.42,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,7d79365647dd02f537bfd8481af081bd,1384556717,34.213706,-116.963396,0
398460,2020-11-24 12:39:48,4482427013979020,"fraud_Cronin, Kshlerin and Weber",health_fitness,24.21,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,847f6810f7272fb41dfd10e74bed26fd,1385296788,39.076565,-82.171965,0
230773,2020-09-12 13:56:43,630441765090,fraud_Bode-Rempel,kids_pets,31.83,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,ac6a03d013cec7b0b19da0f57c872822,1378994203,31.805036,-98.01779,0
455879,2020-12-09 15:22:17,4897067971111209737,"fraud_Cremin, Hamill and Reichel",misc_pos,5.8,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,19daad2345589c13b2c80106d186e293,1386602537,29.161751,-82.104549,0
381499,2020-11-17 00:40:48,36721445180895,fraud_McDermott-Weimann,grocery_pos,122.58,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,b9abfec7bc5e80cc6c442638b3c1cb35,1384648848,42.850699,-74.306652,0
173986,2020-08-21 12:04:31,4555104582813474,"fraud_Hintz, Bauch and Smith",health_fitness,78.54,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,1982-02-19,eeb9fe177f8d8f6b3b372637f484b498,1377086671,41.399466,-76.706663,0
78981,2020-07-19 03:47:31,4855488158131690372,fraud_Parisian and Sons,gas_transport,70.72,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,62dd6e32b4a59a8ce2c8791d03feaa3b,1374205651,43.85692,-72.615617,0
261129,2020-09-25 16:33:39,3553629419254918,fraud_Renner Ltd,home,93.95,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,712619df4c61aa986d2e16bb5150b270,1380126819,48.804671,-121.744905,0
208012,2020-09-01 21:25:55,2720433095629877,"fraud_Bins, Balistreri and Beatty",shopping_pos,1387.04,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,8803ea31bcf920a4c9cde20025ab8a60,1378070755,44.977459,-69.06164,0
483275,2020-12-15 15:31:02,3513618443244549,"fraud_Hartmann, Rowe and Hermann",travel,5.23,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,1888cb60edfaecc78c0ee600cfc5dbfd,1387121462,44.523623,-98.079086,0
65061,2020-07-13 18:23:41,4587577161160601,"fraud_Nienow, Barrows and Romaguera",personal_care,58.99,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,b3c697a3c85022ea737dfa46d874ae5c,1373739821,44.392885,-70.440079,0
446730,2020-12-07 20:05:37,4079773899158,fraud_Nolan-Williamson,kids_pets,73.3,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,009a63292b667357cd3f39c18b8df0f4,1386446737,44.505487,-116.565483,0
353234,2020-11-04 13:48:45,30273037698427,fraud_Beier-Hyatt,shopping_pos,88.37,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,6df3330c2df7669aa193f0c235a43fce,1383572925,36.448076,-92.444327,0
417758,2020-12-01 07:53:59,571844099986,fraud_Frami Group,entertainment,1.96,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,1db813affbd028e6777727fe39f673df,1385884439,37.597977,-85.109033,0
194618,2020-08-28 21:09:25,36721445180895,"fraud_Haley, Batz and Auer",health_fitness,55.09,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,0ada317c483343d409d80639738364c0,1377724165,42.097867,-73.63410999999999,0
150910,2020-08-12 19:10:09,6011388901471808,fraud_Rippin-VonRueden,health_fitness,109.13,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,fb5d43062caa635c0bd7a182da615035,1376334609,39.227818,-79.915329,0
141018,2020-08-09 20:17:21,30561214688470,fraud_Abernathy and Sons,food_dining,147.46,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,6c129f2ccf6e7bf179ac423e2dddef69,1376079441,40.611574,-75.03066899999999,0
11096,2020-06-24 15:56:03,4897067971111209737,fraud_Beier and Sons,home,49.01,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,cba6331846cb04e79cb8b15d802f700e,1372089363,27.791463,-82.09104,0
169621,2020-08-19 10:31:46,375767678113375,fraud_Luettgen PLC,gas_transport,71.04,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,b312bfed08d7b70c2ec2c47e5941c0d4,1376908306,39.041923,-79.63462700000001,0
7299,2020-06-23 09:19:22,213153151785052,fraud_Conroy-Cruickshank,gas_transport,58.84,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,008511d8e1fe69bd29f0fae52d74f644,1371979162,46.168579,-90.542567,0
197084,2020-08-29 22:30:03,570273151375,fraud_Runte-Mohr,food_dining,13.94,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,1435d9f98f63721c4906116ad94454d3,1377815403,32.309828,-83.824189,0
540844,2020-12-28 16:46:09,4904681492230012,fraud_Boyer-Reichert,shopping_net,9.07,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,ce61f0203bea2ac82ae6c9da6fe3fae2,1388249169,40.90226,-73.90477,0
139339,2020-08-09 09:36:01,4229733778084049,fraud_Luettgen PLC,gas_transport,56.67,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,7c02f5daab0486282a465d19622d08a2,1376040961,37.998293,-85.943843,0
127936,2020-08-04 15:40:59,36721445180895,fraud_Wuckert-Goldner,home,48.81,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,e7013fc80bd7c70942149af2fdae20f5,1375630859,42.102382,-74.209496,0
365195,2020-11-09 22:12:27,639023984367,fraud_Hudson-Grady,shopping_pos,2.5,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,08b3c58b8df17c67189046403f79f115,1384035147,45.249353,-75.502769,0
240692,2020-09-15 22:47:58,6547670341037171,"fraud_Durgan, Gislason and Spencer",home,24.02,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,019ff514452fe0932aa456c42c5a26e7,1379285278,40.698736,-75.65841400000001,0
398214,2020-11-24 10:33:55,38580485618059,fraud_Padberg-Rogahn,entertainment,108.26,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,f8959a89b7ae06ab9cc1be869645ff26,1385289235,48.120852,-103.722437,0
371456,2020-11-12 19:37:56,30197398657930,fraud_McDermott-Rice,misc_pos,174.16,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,518c75d61d670d388b57c4291743abc4,1384285076,35.239340000000006,-78.04518,0
432435,2020-12-05 00:48:32,348253506557335,"fraud_Runolfsdottir, Mueller and Hand",entertainment,124.47,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,10a892c4149666c30a79fb416c3e926a,1386204512,30.191927000000003,-89.067891,0
89588,2020-07-21 22:11:19,3528231451607350,fraud_Cartwright PLC,kids_pets,21.8,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,edfb0d09ae874be36d130a59fab688ba,1374444679,38.421238,-75.12671999999999,0
80692,2020-07-19 16:32:37,4294040533480516,fraud_Berge-Hills,kids_pets,12.5,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,445859fb7c14b61da6a1a1111aec6199,1374251557,32.439685,-81.99425600000001,0
160668,2020-08-16 20:45:47,3598215285024754,"fraud_Zboncak, Rowe and Murazik",shopping_net,3.23,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,b3fc47d18b1d66f33931ffbbf8a38919,1376685947,40.206955,-72.703255,0
539643,2020-12-28 13:12:16,342035762534413,"fraud_Tillman, Fritsch and Schmitt",misc_net,56.31,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,b4c563e67a0045f1f1b546b9c94035b5,1388236336,36.93615,-77.70352199999999,0
507505,2020-12-21 10:45:48,3518234918950662,fraud_Wolf Inc,grocery_pos,197.66,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,75f442a7c64a7a1970a2682e5fbbda24,1387622748,34.566984000000005,-96.855865,0
71245,2020-07-15 16:47:59,348379466427142,"fraud_Schiller, Blanda and Johnson",home,39.83,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,1957-01-23,91cd095e415a7d0b62ee1c9b0c1ebda1,1373906879,28.567266,-80.089838,0
552808,2020-12-31 04:21:12,4512828414983801773,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,122.28,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,ed4220f3e7c9b2b90606cf770970d050,1388463672,39.763376,-79.42666700000001,0
48856,2020-07-07 17:38:04,3568255211412877,fraud_Kulas Group,health_fitness,39.26,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,9858fb0d60d2b1ac94e160f9af30ad44,1373218684,41.561197,-84.35667099999999,0
357771,2020-11-07 04:28:49,2720012583106919,fraud_Sawayn PLC,shopping_pos,130.47,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,b821b19c5119689b3bdae186be23ff60,1383798529,43.136004,-103.385686,0
439114,2020-12-06 15:04:43,372509258176510,fraud_Boyer-Reichert,shopping_net,4.41,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,413a697f6d3fdb4b6fe130048022b385,1386342283,42.409673,-84.28867,0
538968,2020-12-28 10:40:19,570273151375,fraud_Kutch LLC,gas_transport,45.27,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,10e1a593247bf8076deba887ee68a0c0,1388227219,32.331204,-83.70171500000001,0
497951,2020-12-19 13:57:02,3586008444788268,fraud_Waelchi-Wolf,kids_pets,25.26,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,5622af4297413809f0586e679d0e8632,1387461422,46.503405,-121.013201,0
287601,2020-10-06 16:47:04,630441765090,fraud_Daugherty-Thompson,food_dining,43.07,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,1a6d56d0d11f530c9bb861f4d3280bb3,1381078024,32.518455,-98.291012,0
178064,2020-08-23 04:00:28,4810839835482794272,fraud_Bauch-Raynor,grocery_pos,76.62,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,aebf64dd60822d8044b403a5a68e0c21,1377230428,37.067748,-94.347678,0
37552,2020-07-04 15:17:13,4683638447911,"fraud_McDermott, Osinski and Morar",home,98.11,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,d8a4d0cbf9f7e024414d1deaa896bd95,1372951033,30.428324,-92.953811,0
370716,2020-11-12 10:30:02,36078114201167,fraud_Friesen-Stamm,gas_transport,51.23,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,32b45a36556a944832b2cea0a34f4565,1384252202,37.93702,-82.90578000000001,0
165844,2020-08-18 05:28:19,4998109455173950,fraud_Conroy-Cruickshank,gas_transport,76.75,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,833a17798abe6b81fc8ffd6e0629223d,1376803699,39.134879,-95.077448,0
121041,2020-08-02 20:27:09,639030014711,"fraud_Roberts, Ryan and Smith",personal_care,66.78,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,1982-08-01,33840788cd518eb6f564a2ec7f20e979,1375475229,36.269974,-89.495091,0
369523,2020-11-11 15:26:37,3589255887819806,"fraud_Cremin, Hamill and Reichel",misc_pos,1.44,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,f7b334b22e18a12ec45887150e7b8423,1384183597,39.779345,-78.883977,0
387582,2020-11-19 23:02:26,371009169330125,"fraud_Daugherty, Pouros and Beahan",shopping_pos,6.87,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,5f4e4ae53fb9fdf015f4569bedda1e23,1384902146,31.57928,-84.161521,0
494449,2020-12-18 15:06:45,6011109736646996,"fraud_Torp, Muller and Borer",health_fitness,65.58,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,ba1e0fc629212b572e75732df0add65c,1387379205,33.374881,-78.596512,0
64160,2020-07-13 13:50:44,3567697931646329,fraud_Rau and Sons,grocery_pos,67.66,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,294bf1315ba55795d79009e3b71f8efe,1373723444,41.385129,-73.83609799999999,0
360783,2020-11-08 14:31:11,30118423745458,fraud_Reichel Inc,entertainment,126.86,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,4d5b8300e05cfe27e6687b06b12ea35d,1383921071,41.338773,-73.678708,0
386068,2020-11-19 01:46:13,180069253480336,fraud_Hudson-Ratke,grocery_pos,87.25,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,c571e7551dcc14c596c0c53adfd3d374,1384825573,41.975044,-79.057455,0
343629,2020-11-01 00:59:48,3518669219150142,fraud_Cummings LLC,gas_transport,36.41,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,62f86bd18922faba4c514715d280a3e3,1383267588,39.562338,-83.91205500000001,0
547626,2020-12-29 18:30:50,30434173205605,"fraud_Douglas, Schneider and Turner",shopping_pos,9.35,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,8965fea38716a40032ca96ee45cdb9b9,1388341850,43.736561,-122.419184,0
454739,2020-12-09 05:40:25,4003989662068504,"fraud_Olson, Becker and Koch",gas_transport,56.16,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,209890dedcc0d934535fa1299db95229,1386567625,33.639532,-85.976027,0
83852,2020-07-20 13:38:35,3598895972308782,fraud_Baumbach Ltd,personal_care,81.57,Kenneth,Richards,M,994 Livingston Extensions Suite 918,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,ed1ae1dabdf62e05ab05fedbae1a1385,1374327515,40.861016,-82.934289,0
269555,2020-09-28 23:25:16,4471568287204,"fraud_Metz, Russel and Metz",kids_pets,93.02,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,2a3877358535a5324e4f013b6c0de9b9,1380410716,36.468994,-79.761173,0
222378,2020-09-08 08:22:55,5540636818935089,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,28.09,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,c77dd0de1bfe9b188ddfa92104750679,1378628575,43.069042,-71.880581,0
469162,2020-12-13 06:25:18,6011109736646996,fraud_Conroy-Cruickshank,gas_transport,96.15,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,256529b9bfe508c0a29e5923a772393d,1386915918,33.504515999999995,-78.721413,0
501518,2020-12-20 09:22:04,4334230547694630,"fraud_Bins, Balistreri and Beatty",shopping_pos,24.35,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,504d3eac565200135366d6ad5ae0709a,1387531324,43.004115000000006,-110.435719,0
429416,2020-12-04 06:26:59,4859525594182537,"fraud_Schaefer, Maggio and Daugherty",gas_transport,84.66,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,c3038b8365bd15d061009b477dd20e2b,1386138419,41.462617,-74.114126,0
144144,2020-08-10 16:47:24,6501313409525696,fraud_Bode-Schuster,kids_pets,24.11,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",1987-05-05,713a98316839fa8a4aa95cfd8468083b,1376153244,31.663697,-102.886727,0
322640,2020-10-22 08:15:07,2383461948823908,"fraud_Kerluke, Kertzmann and Wiza",misc_net,6.58,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,65ca42f5ecd318e13f42553682129bd8,1382429707,44.018169,-71.613043,0
319683,2020-10-20 17:55:51,213126662687660,fraud_Homenick LLC,personal_care,3.04,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,6690605df207226ac45623d8c78f5526,1382291751,27.367655,-98.800146,0
147697,2020-08-11 14:34:25,4198470814557,fraud_Boyer-Reichert,shopping_net,1.4,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,290531f601707fc385d576f0a75e587e,1376231665,41.336505,-95.206319,0
